STATE,TRACT,P012A002,P012A026,P012B001,P012B002,P012B026,P012C001,P012C002,P012C026,P012D001,P012D002,P012D026,P012E001,P012E002,P012E026,P012F001,P012F002,P012F026,P012G001,P012G002,P012G026,P012H001,P012H002,P012H026,P012I001,P012I002,P012I026,P013001,P013A001,P013B001,P013C001,P013D001,P013E001,P013F001,P013G001,P013H001,P013I001,state,county,tract
42,010200,2,7,3091,1355,1736,4,2,2,11,5,6,0,0,0,11,5,6,82,35,47,39,18,21,9,2,7,34.2,56,34,38,52,0,38,22,25,56,42,101,010200
42,010300,10,17,2492,1063,1429,13,7,6,13,8,5,1,0,1,10,5,5,32,18,14,22,9,13,27,10,17,33.8,35,33,44,43,35,36,30,20,35,42,101,010300
42,010400,6,13,3412,1457,1955,3,1,2,5,3,2,0,0,0,17,11,6,42,16,26,32,20,12,18,6,12,32.5,40,32,43,18,0,15,38,29,39,42,101,010400
42,010500,19,52,3362,1406,1956,13,3,10,17,11,6,2,1,1,9,4,5,29,13,16,39,17,22,69,18,51,36.0,74,35,35,34,15,25,34,30,75,42,101,010500
42,010600,6,13,1498,669,829,6,2,4,1,0,1,0,0,0,2,1,1,39,17,22,18,8,10,18,6,12,44.0,40,44,30,39,0,53,48,44,42,42,101,010600
42,010700,14,31,3556,1578,1978,9,4,5,6,2,4,11,3,8,14,4,10,30,14,16,46,18,28,43,13,30,34.7,48,34,38,25,15,27,38,24,48,42,101,010700
42,010800,34,28,4074,1763,2311,30,14,16,23,17,6,2,0,2,11,6,5,71,38,33,70,29,41,60,33,27,30.4,30,30,21,31,69,24,21,22,30,42,101,010800
42,010900,64,19,2370,990,1380,18,8,10,24,20,4,1,1,0,11,6,5,46,17,29,19,7,12,82,63,19,26.6,22,27,28,23,19,29,20,21,22,42,101,010900
42,011000,30,36,3669,1696,1973,5,3,2,15,4,11,3,0,3,21,11,10,38,15,23,63,34,29,57,24,33,34.2,37,34,38,28,30,24,29,33,46,42,101,011000
42,011100,43,63,3982,1766,2216,10,5,5,18,10,8,5,1,4,7,1,6,76,41,35,43,24,19,102,41,61,33.6,57,32,55,17,24,54,24,22,57,42,101,011100
42,011200,16,17,5924,2564,3360,13,7,6,17,10,7,4,3,1,21,8,13,95,45,50,94,44,50,29,14,15,34.0,37,34,25,39,20,34,28,26,42,42,101,011200
42,011300,12,6,3038,1288,1750,11,4,7,6,4,2,0,0,0,8,5,3,51,24,27,36,15,21,18,12,6,37.4,50,37,20,50,0,51,29,19,50,42,101,011300
42,011400,120,129,6178,2734,3444,23,11,12,32,12,20,1,0,1,28,16,12,101,46,55,58,32,26,242,116,126,37.4,48,36,38,42,24,39,35,28,48,42,101,011400
42,011500,513,597,2979,1317,1662,4,1,3,45,24,21,1,1,0,29,16,13,106,50,56,83,37,46,1075,498,577,32.3,52,26,27,40,60,32,21,37,52,42,101,011500
42,011600,1179,1289,1275,584,691,4,1,3,148,77,71,1,0,1,43,23,20,94,44,50,120,72,48,2419,1144,1275,23.3,21,32,57,28,31,21,24,22,21,42,101,011600
42,011700,766,1019,836,405,431,8,3,5,52,21,31,0,0,0,14,6,8,43,19,24,70,34,36,1749,745,1004,20.5,19,41,18,20,0,19,20,20,19,42,101,011700
42,011800,44,62,5713,2563,3150,20,7,13,9,2,7,0,0,0,13,3,10,126,51,75,48,23,25,103,43,60,39.7,54,39,36,41,0,33,28,32,54,42,101,011800
42,011900,41,79,5275,2361,2914,11,4,7,38,20,18,2,1,1,25,11,14,125,66,59,65,26,39,111,38,73,36.0,34,36,36,25,60,23,32,29,34,42,101,011900
42,012000,223,178,1139,554,585,5,1,4,59,28,31,0,0,0,13,3,10,44,26,18,28,12,16,391,219,172,38.0,26,41,45,29,0,25,31,29,26,42,101,012000
42,012100,448,671,1970,827,1143,11,3,8,92,39,53,6,3,3,47,26,21,95,44,51,107,50,57,1093,436,657,42.5,53,39,48,27,26,30,35,28,53,42,101,012100
42,012200,1541,2432,2988,1135,1853,23,6,17,754,371,383,10,5,5,66,32,34,202,97,105,228,108,120,3870,1487,2383,42.7,56,43,32,27,22,28,32,29,58,42,101,012200
42,012300,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,70.5,70,63,0,0,0,0,0,0,70,42,101,012300
42,012400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,42,101,012400
42,012500,1361,1708,646,288,358,11,8,3,449,218,231,0,0,0,84,55,29,93,41,52,209,110,99,2954,1309,1645,31.3,32,37,26,26,0,27,28,31,32,42,101,012500
42,012600,215,140,309,200,109,2,2,0,127,66,61,0,0,0,16,12,4,26,18,8,67,37,30,321,199,122,33.7,33,34,51,30,0,31,29,29,33,42,101,012600
42,012700,35,9,435,250,185,1,1,0,209,98,111,0,0,0,30,15,15,8,3,5,55,29,26,36,29,7,40.3,48,41,48,35,0,32,40,31,50,42,101,012700
42,012800,114,83,15,7,8,0,0,0,13,8,5,0,0,0,7,3,4,4,1,3,14,7,7,193,112,81,31.9,32,27,0,27,0,36,52,36,32,42,101,012800
42,012900,249,177,75,41,34,0,0,0,11,5,6,0,0,0,31,19,12,10,6,4,58,35,23,405,237,168,33.8,34,33,0,37,0,29,30,31,34,42,101,012900
42,013000,207,179,499,221,278,3,2,1,7,5,2,0,0,0,74,44,30,25,7,18,125,71,54,356,188,168,34.8,34,35,15,26,0,36,33,35,34,42,101,013000
42,013100,41,38,1503,620,883,6,1,5,10,4,6,1,0,1,44,19,25,33,11,22,78,34,44,66,32,34,29.9,46,29,48,30,58,21,34,27,46,42,101,013100
42,013200,78,40,1929,861,1068,3,1,2,36,13,23,2,1,1,51,34,17,19,13,6,101,68,33,82,55,27,35.3,49,34,52,18,34,37,40,39,50,42,101,013200
42,013300,303,246,1362,675,687,14,10,4,58,27,31,0,0,0,209,105,104,57,30,27,359,183,176,463,255,208,30.1,30,29,53,27,0,32,27,30,30,42,101,013300
42,013400,1895,2078,874,421,453,11,6,5,120,58,62,4,4,0,281,148,133,123,61,62,549,273,276,3740,1787,1953,35.5,38,31,27,29,51,30,29,31,38,42,101,013400
42,013500,625,684,1794,799,995,4,2,2,39,15,24,2,0,2,228,126,102,61,28,33,344,179,165,1218,580,638,32.8,35,30,25,29,20,30,29,29,36,42,101,013500
42,013600,2467,2569,520,246,274,6,0,6,175,78,97,9,7,2,73,41,32,143,80,63,172,83,89,4938,2420,2518,34.9,36,32,33,29,43,30,29,30,36,42,101,013600
42,013700,138,148,4661,2090,2571,8,2,6,18,8,10,0,0,0,21,8,13,58,25,33,75,31,44,253,124,129,32.9,34,33,28,46,0,25,25,25,35,42,101,013700
42,013800,33,26,2237,1011,1226,6,2,4,3,2,1,0,0,0,12,6,6,22,10,12,30,16,14,46,25,21,34.0,31,34,49,31,0,22,34,29,31,42,101,013800
42,013900,106,100,2398,1058,1340,4,1,3,12,9,3,1,0,1,50,27,23,45,18,27,106,52,54,188,98,90,35.8,52,34,66,69,52,47,20,36,52,42,101,013900
42,014000,83,43,2725,1250,1475,5,1,4,46,21,25,0,0,0,50,23,27,59,28,31,106,51,55,110,74,36,32.3,32,32,46,29,0,33,27,27,33,42,101,014000
42,014100,112,119,1878,785,1093,8,4,4,9,5,4,0,0,0,134,85,49,43,13,30,261,151,110,154,66,88,37.8,67,35,19,41,0,34,31,41,70,42,101,014100
42,014200,612,550,634,307,327,5,3,2,25,16,9,3,0,3,247,131,116,95,51,44,494,259,235,976,508,468,33.2,36,30,28,33,16,29,26,28,37,42,101,014200
42,014300,628,673,69,39,30,0,0,0,13,6,7,3,2,1,22,10,12,41,21,20,66,31,35,1258,609,649,35.9,37,27,0,23,26,29,26,27,38,42,101,014300
42,014400,606,618,950,456,494,15,7,8,46,18,28,8,5,3,789,388,401,185,98,87,1387,690,697,870,425,445,32.2,39,29,32,29,12,29,20,29,40,42,101,014400
42,014500,50,53,1048,411,637,1,0,1,0,0,0,1,0,1,247,114,133,31,16,15,403,195,208,3,1,2,32.2,33,33,61,0,66,26,14,25,62,42,101,014500
42,014600,270,423,2359,985,1374,9,2,7,112,52,60,1,0,1,44,16,28,42,17,25,103,47,56,668,259,409,23.0,20,36,39,20,19,20,21,20,20,42,101,014600
42,014700,20,14,2252,1025,1227,3,1,2,16,13,3,1,1,0,13,9,4,19,6,13,41,19,22,34,20,14,30.8,38,30,25,42,38,32,32,31,38,42,101,014700
42,014800,8,0,732,357,375,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,7,0,39.9,40,39,75,0,0,0,0,64,39,42,101,014800
42,014900,14,17,4513,2004,2509,11,3,8,15,9,6,0,0,0,7,2,5,57,26,31,63,30,33,19,8,11,35.0,27,35,20,28,0,32,25,17,52,42,101,014900
42,015000,14,24,71,37,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,38,14,24,35.0,45,30,0,0,0,0,1,0,45,42,101,015000
42,015100,17,12,7862,3349,4513,25,12,13,19,8,11,0,0,0,15,8,7,68,31,37,78,31,47,26,16,10,32.0,39,31,40,32,0,30,30,27,39,42,101,015100
42,015200,14,23,5029,2201,2828,8,3,5,12,4,8,0,0,0,32,15,17,49,19,30,89,41,48,30,11,19,27.6,40,27,40,29,0,11,25,17,45,42,101,015200
42,015300,155,108,2976,1317,1659,11,5,6,84,47,37,2,2,0,11,5,6,35,22,13,47,22,25,260,154,106,27.8,21,31,46,24,21,24,20,24,21,42,101,015300
42,015400,373,438,1167,467,700,2,0,2,126,38,88,7,0,7,119,56,63,26,5,21,62,17,45,796,369,427,19.6,19,19,21,19,19,19,19,19,19,42,101,015400
42,015500,133,140,2191,952,1239,18,6,12,13,6,7,0,0,0,390,170,220,56,17,39,725,328,397,38,14,24,23.1,30,22,13,27,0,24,31,23,33,42,101,015500
42,015600,148,143,444,217,227,6,4,2,10,3,7,6,4,2,1120,550,570,115,67,48,1449,717,732,91,46,45,26.2,32,23,36,27,17,26,20,26,33,42,101,015600
42,015700,534,555,276,124,152,19,7,12,58,36,22,5,1,4,1064,485,579,221,122,99,1585,736,849,721,349,372,28.1,34,23,21,39,12,26,22,27,33,42,101,015700
42,015800,2602,2763,138,93,45,13,6,7,104,48,56,0,0,0,108,50,58,126,58,68,227,113,114,5268,2550,2718,35.5,36,37,39,34,0,20,21,19,36,42,101,015800
42,015900,844,902,32,17,15,6,3,3,2,2,0,0,0,0,11,9,2,20,11,9,53,32,21,1713,828,885,32.5,32,18,50,32,0,30,21,20,32,42,101,015900
42,016000,3302,3579,87,54,33,23,10,13,90,47,43,5,1,4,119,66,53,201,112,89,295,148,147,6749,3243,3506,32.9,33,23,23,29,31,21,24,19,34,42,101,016000
42,016100,1665,1659,464,238,226,37,19,18,811,415,396,3,2,1,709,369,340,200,109,91,1268,654,614,2945,1477,1468,29.6,35,17,25,29,33,22,21,20,37,42,101,016100
42,016200,260,256,620,291,329,40,17,23,26,16,10,1,1,0,1001,496,505,125,57,68,1676,836,840,73,27,46,27.5,31,24,24,35,35,25,29,27,42,42,101,016200
42,016300,335,325,614,262,352,34,19,15,231,122,109,8,5,3,1914,927,987,168,77,91,2664,1311,1353,173,76,97,26.3,33,25,19,26,28,23,29,25,46,42,101,016300
42,016400,331,403,2377,1062,1315,9,1,8,15,10,5,0,0,0,1843,890,953,255,122,133,2852,1356,1496,75,29,46,26.1,27,25,41,25,0,26,20,26,35,42,101,016400
42,016500,35,26,2555,1160,1395,7,2,5,8,4,4,0,0,0,36,18,18,55,26,29,132,69,63,28,17,11,32.3,44,32,21,33,0,31,22,26,47,42,101,016500
42,016600,35,10,1600,866,734,5,1,4,3,3,0,0,0,0,16,15,1,30,17,13,27,20,7,44,34,10,34.5,41,34,28,33,0,31,25,30,41,42,101,016600
42,016700,17,28,6740,2983,3757,25,12,13,31,17,14,0,0,0,37,19,18,69,31,38,106,52,54,35,11,24,33.7,25,33,28,24,0,30,21,27,25,42,101,016700
42,016800,10,13,4402,1895,2507,15,6,9,18,9,9,2,1,1,17,10,7,76,32,44,61,30,31,14,5,9,32.7,35,32,31,32,30,39,23,21,51,42,101,016800
42,016901,12,17,3792,1645,2147,15,6,9,7,5,2,2,1,1,6,5,1,41,18,23,38,26,12,24,10,14,35.3,40,35,13,42,47,43,30,40,38,42,101,016901
42,016902,18,13,6354,2769,3585,6,3,3,11,5,6,1,1,0,12,5,7,77,38,39,51,24,27,30,17,13,35.1,38,35,59,27,58,37,30,26,40,42,101,016902
42,017000,148,152,2488,1087,1401,9,2,7,5,4,1,1,0,1,11,7,4,26,7,19,43,22,21,291,145,146,31.5,32,31,36,27,10,30,19,20,33,42,101,017000
42,017100,16,19,4312,1840,2472,11,6,5,8,5,3,0,0,0,29,19,10,40,11,29,51,31,20,32,14,18,37.3,63,37,45,30,0,29,42,28,56,42,101,017100
42,017200,19,25,8468,3628,4840,14,7,7,26,15,11,0,0,0,39,20,19,52,18,34,106,55,51,41,18,23,33.6,52,33,54,25,0,28,33,21,51,42,101,017200
42,017300,9,19,3051,1331,1720,5,1,4,12,5,7,1,1,0,28,18,10,27,12,15,50,31,19,21,7,14,35.7,60,35,46,45,23,35,30,27,64,42,101,017300
42,017400,6,9,2506,1083,1423,5,4,1,8,4,4,1,0,1,78,37,41,28,10,18,90,44,46,14,5,9,32.3,36,32,45,39,73,29,39,27,31,42,101,017400
42,017500,661,743,2659,1182,1477,59,26,33,38,19,19,13,6,7,2994,1438,1556,285,133,152,4934,2350,2584,103,47,56,25.5,28,26,21,23,40,23,26,24,41,42,101,017500
42,017601,622,668,675,334,341,63,30,33,26,9,17,2,0,2,3490,1648,1842,317,156,161,5188,2484,2704,171,76,95,24.2,29,23,26,30,37,22,22,23,46,42,101,017601
42,017602,462,516,609,311,298,30,15,15,49,28,21,5,2,3,2001,933,1068,195,83,112,2999,1391,1608,286,130,156,23.3,30,19,22,29,24,21,20,21,49,42,101,017602
42,017700,1315,1496,2343,1090,1253,71,35,36,336,161,175,13,8,5,3236,1500,1736,349,152,197,5047,2358,2689,1583,725,858,21.8,31,16,22,27,23,19,17,19,42,42,101,017700
42,017800,1599,1640,1347,667,680,41,21,20,224,125,99,3,2,1,1234,595,639,252,116,136,2099,1001,1098,2633,1308,1325,26.4,34,20,26,31,22,18,16,19,38,42,101,017800
42,017900,2000,2350,841,389,452,16,8,8,58,30,28,3,2,1,585,274,311,197,99,98,929,450,479,4112,1882,2230,29.8,34,20,18,35,61,18,18,17,36,42,101,017900
42,018000,3672,4048,22,14,8,15,7,8,34,21,13,4,0,4,40,13,27,170,86,84,111,46,65,7668,3648,4020,37.1,37,37,39,39,19,19,31,18,37,42,101,018000
42,018100,105,90,12,7,5,0,0,0,0,0,0,0,0,0,2,2,0,6,4,2,5,4,1,192,103,89,37.3,37,34,0,0,0,47,42,35,38,42,101,018100
42,018200,183,177,6,3,3,0,0,0,3,1,2,0,0,0,11,8,3,13,9,4,17,13,4,354,178,176,38.6,38,39,0,35,0,30,45,30,38,42,101,018200
42,018300,1838,2073,11,7,4,16,6,10,6,2,4,1,1,0,25,9,16,38,20,18,42,18,24,3896,1829,2067,39.9,40,13,15,64,37,13,26,17,40,42,101,018300
42,018400,1006,1102,2,1,1,9,6,3,10,7,3,0,0,0,21,13,8,28,9,19,49,21,28,2090,1000,1090,35.1,35,31,35,25,0,15,26,24,35,42,101,018400
42,018500,60,54,2,1,1,0,0,0,3,0,3,0,0,0,2,1,1,2,1,1,4,2,2,112,59,53,39.3,41,21,0,22,0,31,16,55,40,42,101,018500
42,018600,2201,2504,13,9,4,2,1,1,13,4,9,9,2,7,20,13,7,130,74,56,64,34,30,4667,2184,2483,41.1,41,37,63,31,30,23,34,18,41,42,101,018600
42,018700,648,720,92,44,48,7,3,4,18,10,8,0,0,0,61,28,33,30,15,15,118,55,63,1318,623,695,35.5,38,22,12,32,0,20,27,20,38,42,101,018700
42,018800,2412,2535,903,427,476,22,10,12,111,57,54,8,5,3,1057,489,568,209,110,99,1583,753,830,4585,2233,2352,29.1,35,19,25,26,17,20,19,19,36,42,101,018800
42,018900,308,311,170,77,93,3,1,2,29,15,14,0,0,0,143,68,75,39,17,22,249,120,129,545,272,273,27.0,33,16,70,34,0,18,24,18,36,42,101,018900
42,019000,1901,2133,958,436,522,31,17,14,294,143,151,12,6,6,1333,616,717,207,104,103,2208,1023,1185,3403,1605,1798,28.4,35,18,24,28,17,20,23,20,38,42,101,019000
42,019100,1947,2310,460,213,247,22,10,12,380,202,178,2,2,0,1277,595,682,264,144,120,1964,927,1037,3784,1721,2063,35.5,45,24,17,28,72,24,23,25,47,42,101,019100
42,019200,1398,1586,1626,706,920,50,22,28,325,162,163,1,1,0,2185,1035,1150,348,156,192,3607,1675,1932,2034,962,1072,23.7,32,16,17,28,11,20,20,19,39,42,101,019200
42,019300,23,33,10,4,6,0,0,0,2,1,1,0,0,0,34,18,16,9,6,3,48,26,22,53,22,31,33.8,45,31,0,36,0,20,35,21,45,42,101,019300
42,019400,48,59,72,32,40,5,3,2,24,14,10,1,1,0,94,43,51,37,23,14,174,82,92,63,28,35,26.2,39,17,24,41,7,22,28,21,50,42,101,019400
42,019500,1145,1266,1183,531,652,65,29,36,97,44,53,4,1,3,4473,2103,2370,409,199,210,6841,3243,3598,686,310,376,23.4,31,17,29,28,18,21,22,22,46,42,101,019500
42,019600,389,443,640,277,363,30,12,18,15,7,8,1,1,0,1063,514,549,96,42,54,1870,893,977,197,89,108,26.2,32,22,19,37,24,24,31,25,54,42,101,019600
42,019700,646,667,2776,1268,1508,40,21,19,73,27,46,1,0,1,2616,1261,1355,320,149,171,4186,2036,2150,242,110,132,25.7,35,23,20,28,52,24,22,25,51,42,101,019700
42,019800,406,457,2529,1175,1354,57,23,34,174,89,85,13,4,9,2286,1079,1207,317,158,159,3444,1649,1795,142,61,81,25.8,31,26,29,41,16,23,24,24,44,42,101,019800
42,019900,332,381,2282,1019,1263,35,15,20,28,15,13,16,10,6,1667,815,852,156,85,71,2524,1245,1279,149,52,97,26.9,33,28,24,29,19,23,25,24,52,42,101,019900
42,020000,185,122,1320,565,755,6,2,4,130,69,61,0,0,0,77,42,35,21,11,10,95,49,46,297,178,119,38.6,52,37,45,27,0,35,35,34,52,42,101,020000
42,020100,40,40,7425,3350,4075,20,11,9,23,13,10,2,2,0,79,36,43,103,45,58,169,78,91,64,32,32,35.9,32,36,43,25,41,24,34,24,34,42,101,020100
42,020200,79,61,5391,2408,2983,17,8,9,10,7,3,1,1,0,43,21,22,64,34,30,78,45,33,128,71,57,39.2,49,39,49,48,25,28,31,27,51,42,101,020200
42,020300,57,61,2831,1297,1534,21,7,14,30,15,15,0,0,0,85,39,46,55,20,35,148,73,75,84,41,43,35.0,48,34,22,35,0,23,32,25,50,42,101,020300
42,020400,42,37,3235,1451,1784,3,0,3,8,3,5,0,0,0,29,17,12,44,22,22,64,42,22,68,35,33,31.0,51,30,68,50,0,28,22,19,55,42,101,020400
42,020500,90,91,2765,1172,1593,7,2,5,91,27,64,0,0,0,46,27,19,49,22,27,72,41,31,166,80,86,37.1,57,35,40,75,0,17,28,24,59,42,101,020500
42,020600,494,606,501,187,314,2,0,2,144,72,72,0,0,0,27,15,12,41,23,18,56,26,30,1074,483,591,34.6,34,43,28,26,0,29,26,28,35,42,101,020600
42,020700,2353,2689,972,429,543,25,7,18,191,95,96,3,1,2,33,17,16,112,49,63,146,81,65,4948,2304,2644,28.6,29,25,23,25,20,22,22,25,29,42,101,020700
42,020800,529,616,536,217,319,1,0,1,147,78,69,0,0,0,26,14,12,51,28,23,62,30,32,1112,514,598,31.9,30,42,59,26,0,28,28,28,30,42,101,020800
42,020900,1321,1374,57,36,21,4,2,2,29,15,14,0,0,0,14,6,8,36,19,17,41,21,20,2667,1307,1360,32.2,32,34,28,33,0,23,21,25,32,42,101,020900
42,021000,2224,2406,228,114,114,9,1,8,48,11,37,2,1,1,20,8,12,57,32,25,63,32,31,4600,2207,2393,34.0,34,31,32,27,33,25,24,27,34,42,101,021000
42,021100,1078,1224,209,95,114,0,0,0,38,19,19,0,0,0,12,7,5,26,12,14,52,23,29,2268,1062,1206,38.5,39,33,0,34,0,35,20,28,39,42,101,021100
42,021200,1030,1149,125,47,78,6,4,2,45,22,23,1,1,0,18,11,7,27,15,12,53,32,21,2152,1014,1138,36.0,36,34,28,27,37,24,21,26,36,42,101,021200
42,021300,1597,1734,240,142,98,7,1,6,34,11,23,0,0,0,21,10,11,43,19,24,61,31,30,3299,1576,1723,35.9,36,35,5,28,0,26,26,27,36,42,101,021300
42,021400,1739,1687,397,184,213,16,6,10,55,25,30,0,0,0,15,10,5,61,34,27,57,29,28,3389,1722,1667,30.5,30,36,28,28,0,7,23,28,30,42,101,021400
42,021500,1615,1682,119,57,62,7,4,3,65,26,39,1,0,1,14,7,7,38,22,16,46,21,25,3268,1602,1666,34.0,34,35,26,34,85,22,23,28,34,42,101,021500
42,021600,704,827,189,84,105,3,2,1,21,9,12,0,0,0,10,8,2,26,15,11,30,13,17,1519,700,819,39.2,41,34,33,32,0,29,23,25,41,42,101,021600
42,021700,2532,2809,356,167,189,13,9,4,154,57,97,0,0,0,24,12,12,80,31,49,102,44,58,5277,2504,2773,41.3,42,33,39,31,0,28,21,25,42,42,101,021700
42,021800,1665,1971,352,152,200,4,2,2,351,199,152,1,0,1,44,21,23,102,49,53,143,63,80,3543,1627,1916,31.5,32,34,46,27,8,30,27,30,32,42,101,021800
42,021900,497,570,61,21,40,0,0,0,19,8,11,1,0,1,1,1,0,20,10,10,22,11,11,1054,491,563,42.5,43,42,0,27,67,41,13,38,43,42,101,021900
42,022000,564,909,78,32,46,2,2,0,31,15,16,2,1,1,6,4,2,11,6,5,18,9,9,1462,560,902,52.7,53,45,19,52,42,37,24,41,53,42,101,022000
42,022100,439,599,33,16,17,1,0,1,23,10,13,0,0,0,0,0,0,13,4,9,26,9,17,1021,433,588,44.9,45,35,34,25,0,0,23,29,46,42,101,022100
42,022200,629,641,100,52,48,1,1,0,50,24,26,1,1,0,7,2,5,17,3,14,22,10,12,1256,621,635,42.6,43,39,16,37,31,18,22,42,43,42,101,022200
42,022300,59,74,57,31,26,1,0,1,2,0,2,0,0,0,5,4,1,4,1,3,8,4,4,129,58,71,38.3,38,35,26,49,0,13,50,25,39,42,101,022300
42,022400,161,159,55,38,17,0,0,0,5,1,4,0,0,0,1,1,0,3,0,3,12,7,5,310,155,155,44.8,47,36,0,44,0,1,2,44,47,42,101,022400
42,022500,95,365,67,1,66,0,0,0,10,1,9,1,0,1,24,0,24,9,4,5,37,2,35,450,93,357,22.6,35,20,0,21,18,20,18,19,37,42,101,022500
42,022600,159,243,64,19,45,3,2,1,2,0,2,0,0,0,3,1,2,1,1,0,13,6,7,395,155,240,57.3,51,80,74,33,0,27,1,65,51,42,101,022600
42,022700,497,637,55,26,29,3,0,3,23,7,16,0,0,0,4,2,2,12,4,8,16,5,11,1123,494,629,42.5,43,35,43,34,0,29,24,34,43,42,101,022700
42,022800,614,817,28,8,20,0,0,0,30,8,22,0,0,0,10,6,4,21,8,13,25,12,13,1413,606,807,44.6,45,43,0,34,0,24,9,32,45,42,101,022800
42,022900,132,146,8,4,4,0,0,0,11,4,7,0,0,0,0,0,0,4,3,1,0,0,0,278,132,146,47.1,47,49,0,29,0,0,28,0,47,42,101,022900
42,023000,183,218,22,7,15,1,1,0,3,2,1,0,0,0,4,2,2,7,0,7,5,1,4,400,183,217,49.2,49,42,72,32,0,18,14,34,49,42,101,023000
42,023100,559,611,25,6,19,0,0,0,22,7,15,0,0,0,5,3,2,20,9,11,15,7,8,1160,555,605,43.0,43,37,0,47,0,43,30,43,43,42,101,023100
42,023200,196,253,178,61,117,0,0,0,5,2,3,0,0,0,6,4,2,11,5,6,6,2,4,447,195,252,44.8,46,43,0,30,0,38,27,53,46,42,101,023200
42,023300,649,846,1375,605,770,6,3,3,73,29,44,6,3,3,56,25,31,86,28,58,74,31,43,1473,641,832,38.6,41,36,19,38,40,26,23,26,41,42,101,023300
42,023400,189,206,127,56,71,0,0,0,8,2,6,0,0,0,9,4,5,8,5,3,8,2,6,393,188,205,45.3,43,49,0,22,0,28,20,25,43,42,101,023400
42,023500,326,381,394,168,226,0,0,0,17,5,12,0,0,0,11,3,8,12,7,5,14,6,8,703,323,380,43.3,43,44,0,28,0,25,17,25,43,42,101,023500
42,023600,648,837,1033,429,604,3,1,2,29,9,20,0,0,0,30,14,16,79,38,41,50,23,27,1471,640,831,43.1,42,45,52,33,0,15,25,31,42,42,101,023600
42,023700,551,780,3479,1461,2018,21,8,13,44,20,24,7,6,1,61,25,36,180,79,101,128,61,67,1303,538,765,39.7,43,39,45,31,45,32,29,29,43,42,101,023700
42,023800,470,611,3595,1594,2001,11,3,8,31,16,15,4,2,2,26,14,12,148,65,83,73,34,39,1064,465,599,36.9,48,34,29,27,31,21,26,26,48,42,101,023800
42,023900,283,341,1220,521,699,5,3,2,94,58,36,2,0,2,22,11,11,48,24,24,50,25,25,605,272,333,34.2,40,34,40,26,27,28,26,28,42,42,101,023900
42,024000,465,446,3072,1375,1697,11,4,7,72,32,40,2,1,1,40,18,22,100,46,54,91,41,50,893,457,436,32.3,38,31,51,26,13,30,29,27,38,42,101,024000
42,024100,86,109,1181,533,648,7,2,5,16,7,9,0,0,0,11,7,4,26,11,15,12,7,5,192,85,107,44.0,46,43,55,41,0,37,33,40,46,42,101,024100
42,024200,222,242,3519,1567,1952,9,3,6,22,9,13,3,2,1,54,28,26,101,49,52,86,44,42,454,214,240,32.8,45,31,49,39,30,26,24,28,46,42,101,024200
42,024300,155,190,3499,1587,1912,7,3,4,36,19,17,0,0,0,27,15,12,102,48,54,70,31,39,326,145,181,31.6,48,30,27,30,0,27,21,26,49,42,101,024300
42,024400,98,97,3174,1492,1682,16,8,8,5,3,2,1,1,0,33,12,21,67,31,36,73,33,40,189,95,94,30.0,46,29,15,61,93,28,23,22,46,42,101,024400
42,024500,101,122,4141,1768,2373,13,7,6,7,3,4,4,2,2,33,14,19,89,41,48,88,39,49,216,100,116,29.8,51,28,33,35,54,29,19,22,51,42,101,024500
42,024600,75,68,2652,1152,1500,13,7,6,3,1,2,1,0,1,19,12,7,52,27,25,33,17,16,134,69,65,33.7,52,32,36,50,23,49,34,36,52,42,101,024600
42,024700,174,139,4398,1996,2402,17,2,15,26,14,12,0,0,0,15,9,6,97,47,50,59,28,31,308,170,138,32.8,56,30,53,38,0,42,30,28,56,42,101,024700
42,024800,16,19,2030,928,1102,6,2,4,14,6,8,0,0,0,13,9,4,39,17,22,17,8,9,32,15,17,32.6,54,32,60,19,0,26,30,12,54,42,101,024800
42,024900,26,25,3501,1538,1963,8,3,5,6,4,2,0,0,0,4,2,2,49,18,31,31,13,18,50,26,24,32.8,50,32,26,32,0,45,38,26,48,42,101,024900
42,025000,42,58,973,417,556,2,1,1,7,4,3,5,4,1,11,4,7,22,11,11,21,9,12,96,41,55,34.4,62,31,30,6,17,48,24,35,60,42,101,025000
42,025100,24,21,2008,892,1116,15,6,9,8,4,4,0,0,0,11,5,6,46,23,23,29,15,14,43,24,19,39.9,57,39,27,44,0,36,38,28,64,42,101,025100
42,025200,132,316,6641,2965,3676,28,12,16,25,6,19,0,0,0,55,27,28,130,54,76,95,39,56,436,129,307,36.1,76,34,31,29,0,28,32,28,77,42,101,025200
42,025300,72,53,4013,1782,2231,8,4,4,8,4,4,8,6,2,20,6,14,102,41,61,71,30,41,108,61,47,36.2,44,36,60,34,28,34,23,20,45,42,101,025300
42,025400,97,125,3923,1717,2206,20,9,11,16,11,5,0,0,0,28,2,26,94,32,62,69,20,49,215,95,120,41.8,51,41,42,35,0,39,42,33,51,42,101,025400
