STATE	TRACT	COUNTY	gisjoin	fid	AREALAND	POP100	H001001	H002001	H002005	H003001	H003002	H003003	P001001	P002001	P002002	P002005	P003001	P003002	P003003	P003004	P003005	P003006	P003007	P003008	P003009	P003010	P003026	P003047	P003063	P003070	P004001	P004002	P004003	P012001	P012002	P012026	P012A001	P012A002	P012A026	P012B001	P012B002	P012B026	P012C001	P012C002	P012C026	P012D001	P012D002	P012D026	P012E001	P012E002	P012E026	P012F001	P012F002	P012F026	P012G001	P012G002	P012G026	P012H001	P012H002	P012H026	P012I001	P012I002	P012I026	P013001	P013A001	P013B001	P013C001	P013D001	P013E001	P013F001	P013G001	P013H001	P013I001
42	420500	83	42083420500	14598	121183572	3325	1384	1384	0	1384	1291	93	3325	3325	0	0	3325	3316	3288	8	10	6	0	4	9	9	0	0	0	0	3325	12	3313	3325	1638	1687	3288	1625	1663	8	3	5	10	4	6	6	3	3	0	0	0	4	1	3	9	2	7	12	5	7	3282	1622	1660	40	40	25	37	38	0	15	39	35	40
42	420600	83	42083420600	14570	362517603	6016	2737	2737	0	2737	2384	353	6016	6016	0	0	6016	5985	5948	7	23	5	0	2	31	31	0	0	0	0	6016	9	6007	6016	2955	3061	5948	2924	3024	7	5	2	23	12	11	5	2	3	0	0	0	2	1	1	31	11	20	9	3	6	5941	2922	3019	38	38	43	27	51	0	28	48	19	38
42	420700	83	42083420700	15837	319092326	4787	2246	2246	0	2246	1887	359	4787	4787	0	0	4787	4758	4721	4	15	3	1	14	29	29	0	0	0	0	4787	17	4770	4787	2384	2403	4721	2347	2374	4	3	1	15	10	5	3	1	2	1	0	1	14	8	6	29	15	14	17	7	10	4709	2342	2367	37	37	18	37	58	76	7	34	34	37
42	420800	83	42083420800	16237	399053727	4152	2086	2086	0	2086	1573	513	4152	4152	0	0	4152	4128	4100	11	4	4	6	3	24	23	1	0	0	0	4152	28	4124	4152	2044	2108	4100	2014	2086	11	5	6	4	3	1	4	2	2	6	4	2	3	2	1	24	14	10	28	15	13	4082	2005	2077	40	40	30	41	37	17	16	27	20	40
42	420900	83	42083420900	15631	458306095	2504	1817	1817	0	1817	1058	759	2504	2504	0	0	2504	2496	2485	1	3	3	0	4	8	6	2	0	0	0	2504	14	2490	2504	1269	1235	2485	1259	1226	1	0	1	3	2	1	3	1	2	0	0	0	4	3	1	8	4	4	14	8	6	2479	1257	1222	40	40	33	29	41	0	9	50	24	40
42	421000	83	42083421000	15549	367236625	5745	1835	1835	0	1835	1614	221	5745	5745	0	0	5745	5666	4687	774	46	40	0	119	79	74	4	0	1	0	5745	266	5479	5745	3474	2271	4687	2474	2213	774	760	14	46	36	10	40	26	14	0	0	0	119	113	6	79	65	14	266	248	18	4604	2400	2204	37	40	32	35	33	0	32	32	34	40
42	421100	83	42083421100	16238	299494113	3955	2298	2298	0	2298	1726	572	3955	3955	0	0	3955	3932	3911	2	3	5	0	11	23	19	4	0	0	0	3955	28	3927	3955	1871	2084	3911	1846	2065	2	1	1	3	0	3	5	2	3	0	0	0	11	8	3	23	14	9	28	13	15	3889	1837	2052	41	41	22	36	44	0	14	23	22	41
42	421200	83	42083421200	14301	111913968	2565	1235	1235	0	1235	1050	185	2565	2565	0	0	2565	2561	2550	5	2	2	1	1	4	4	0	0	0	0	2565	11	2554	2565	1272	1293	2550	1261	1289	5	3	2	2	1	1	2	2	0	1	1	0	1	1	0	4	3	1	11	4	7	2540	1258	1282	40	40	9	42	55	38	19	55	16	40
42	30100	85	42085030100	16039	1235868	2524	1136	1136	0	1136	1008	128	2524	2524	0	0	2524	2474	2311	138	7	13	0	5	50	45	5	0	0	0	2524	24	2500	2524	1269	1255	2311	1162	1149	138	72	66	7	5	2	13	9	4	0	0	0	5	2	3	50	19	31	24	10	14	2298	1155	1143	34	35	35	16	29	0	19	11	27	35
42	30200	85	42085030200	13025	2261663	751	602	602	0	602	537	65	751	751	0	0	751	731	561	165	3	1	0	1	20	13	7	0	0	0	751	2	749	751	269	482	561	191	370	165	63	102	3	2	1	1	0	1	0	0	0	1	1	0	20	12	8	2	2	0	559	189	370	54	63	32	6	56	0	5	19	43	63
42	30300	85	42085030300	14662	1887245	4267	1858	1858	0	1858	1699	159	4267	4267	0	0	4267	4183	3956	203	6	10	0	8	84	79	3	2	0	0	4267	34	4233	4267	2042	2225	3956	1888	2068	203	98	105	6	3	3	10	3	7	0	0	0	8	2	6	84	48	36	34	14	20	3936	1879	2057	36	38	23	22	38	0	20	12	19	38
42	30400	85	42085030400	14661	2124109	3027	1221	1221	0	1221	1163	58	3027	3027	0	0	3027	3000	2956	37	2	4	1	0	27	27	0	0	0	0	3027	25	3002	3027	1393	1634	2956	1367	1589	37	14	23	2	1	1	4	1	3	1	0	1	0	0	0	27	10	17	25	15	10	2932	1352	1580	42	42	35	16	54	39	0	18	18	42
42	30500	85	42085030500	13096	1239696	2680	1256	1256	0	1256	1174	82	2680	2680	0	0	2680	2628	2258	354	5	2	2	7	52	46	6	0	0	0	2680	22	2658	2680	1260	1420	2258	1053	1205	354	173	181	5	3	2	2	0	2	2	0	2	7	2	5	52	29	23	22	9	13	2248	1050	1198	42	44	36	26	71	35	12	14	22	44
42	30600	85	42085030600	13024	989673	3079	1315	1315	0	1315	1210	105	3079	3079	0	0	3079	2973	2072	874	6	4	1	16	106	96	10	0	0	0	3079	37	3042	3079	1423	1656	2072	974	1098	874	391	483	6	3	3	4	0	4	1	1	0	16	9	7	106	45	61	37	14	23	2055	969	1086	32	36	25	37	44	29	9	12	18	37
42	30700	85	42085030700	16038	2551060	1310	589	589	0	589	502	87	1310	1310	0	0	1310	1265	320	940	1	0	0	4	45	33	2	10	0	0	1310	6	1304	1310	602	708	320	130	190	940	445	495	1	1	0	0	0	0	0	0	0	4	2	2	45	24	21	6	4	2	316	127	189	32	49	29	16	0	0	33	21	18	49
42	30800	85	42085030800	13115	900145	1656	727	727	0	727	622	105	1656	1656	0	0	1656	1599	428	1158	1	10	0	2	57	50	7	0	0	0	1656	15	1641	1656	722	934	428	181	247	1158	509	649	1	0	1	10	5	5	0	0	0	2	1	1	57	26	31	15	5	10	425	180	245	30	48	23	31	17	0	6	11	14	48
42	30900	85	42085030900	13114	2678501	3102	1445	1445	0	1445	1389	56	3102	3102	0	0	3102	3060	2309	731	5	2	1	12	42	40	2	0	0	0	3102	19	3083	3102	1378	1724	2309	1032	1277	731	325	406	5	2	3	2	0	2	1	1	0	12	5	7	42	13	29	19	9	10	2302	1028	1274	46	50	36	69	39	39	23	34	29	50
42	31000	85	42085031000	13116	2285059	748	379	379	0	379	349	30	748	748	0	0	748	735	643	90	0	1	0	1	13	13	0	0	0	0	748	8	740	748	344	404	643	295	348	90	43	47	0	0	0	1	0	1	0	0	0	1	1	0	13	5	8	8	4	4	636	292	344	45	44	52	0	41	0	18	24	26	44
42	31100	85	42085031100	16040	9690007	1871	774	774	0	774	744	30	1871	1871	0	0	1871	1846	1602	236	1	1	0	6	25	23	2	0	0	0	1871	8	1863	1871	837	1034	1602	727	875	236	97	139	1	0	1	1	0	1	0	0	0	6	2	4	25	11	14	8	4	4	1596	724	872	41	44	23	63	14	0	5	6	34	44
42	31200	85	42085031200	13562	30130575	5147	2157	2157	0	2157	2085	72	5147	5147	0	0	5147	5127	5013	63	2	40	0	9	20	19	1	0	0	0	5147	27	5120	5147	2457	2690	5013	2387	2626	63	29	34	2	1	1	40	21	19	0	0	0	9	7	2	20	12	8	27	17	10	4998	2379	2619	44	44	45	49	41	0	11	14	14	44
42	31300	85	42085031300	14663	22816370	2563	1089	1089	0	1089	1048	41	2563	2563	0	0	2563	2551	2508	12	2	25	0	4	12	12	0	0	0	0	2563	21	2542	2563	1266	1297	2508	1237	1271	12	8	4	2	1	1	25	14	11	0	0	0	4	2	2	12	4	8	21	9	12	2494	1232	1262	43	44	46	48	32	0	31	12	14	44
42	31400	85	42085031400	14664	8965402	5411	2582	2582	0	2582	2456	126	5411	5411	0	0	5411	5364	5211	74	2	61	0	16	47	41	6	0	0	0	5411	39	5372	5411	2452	2959	5211	2360	2851	74	32	42	2	2	0	61	24	37	0	0	0	16	6	10	47	28	19	39	15	24	5192	2353	2839	45	45	40	30	34	0	17	21	22	46
42	31500	85	42085031500	14967	4644876	1147	493	493	0	493	467	26	1147	1147	0	0	1147	1113	995	112	0	3	1	2	34	29	5	0	0	0	1147	12	1135	1147	538	609	995	470	525	112	49	63	0	0	0	3	2	1	1	0	1	2	0	2	34	17	17	12	7	5	989	467	522	39	42	15	0	46	18	16	7	24	42
42	31600	85	42085031600	14543	1762691	1955	915	915	0	915	854	61	1955	1955	0	0	1955	1930	1833	84	4	6	0	3	25	23	2	0	0	0	1955	19	1936	1955	896	1059	1833	838	995	84	40	44	4	1	3	6	3	3	0	0	0	3	0	3	25	14	11	19	11	8	1820	831	989	36	37	24	9	25	0	37	5	21	37
42	31700	85	42085031700	14660	1829744	2545	1101	1101	0	1101	1058	43	2545	2545	0	0	2545	2540	2496	20	2	12	0	10	5	5	0	0	0	0	2545	22	2523	2545	1218	1327	2496	1194	1302	20	7	13	2	2	0	12	9	3	0	0	0	10	3	7	5	3	2	22	8	14	2482	1188	1294	43	43	40	26	28	0	32	30	28	43
42	31800	85	42085031800	14302	244732173	5092	2093	2093	0	2093	1937	156	5092	5092	0	0	5092	5069	5038	12	7	6	3	3	23	21	2	0	0	0	5092	15	5077	5092	2562	2530	5038	2535	2503	12	7	5	7	3	4	6	3	3	3	1	2	3	1	2	23	12	11	15	9	6	5033	2531	2502	40	40	40	42	33	48	28	40	32	40
42	31900	85	42085031900	14963	68473475	4913	2023	2023	0	2023	1953	70	4913	4913	0	0	4913	4890	4841	14	9	22	0	4	23	23	0	0	0	0	4913	22	4891	4913	2368	2545	4841	2331	2510	14	8	6	9	2	7	22	11	11	0	0	0	4	2	2	23	14	9	22	12	10	4826	2324	2502	44	45	33	28	42	0	37	36	36	45
42	32000	85	42085032000	15177	154661336	5354	2222	2222	0	2222	2035	187	5354	5354	0	0	5354	5321	5298	10	4	8	0	1	33	33	0	0	0	0	5354	14	5340	5354	2613	2741	5298	2583	2715	10	7	3	4	1	3	8	5	3	0	0	0	1	0	1	33	17	16	14	7	7	5285	2576	2709	43	43	17	43	51	0	34	33	43	43
42	32100	85	42085032100	12202	2970111	3379	1372	1372	0	1372	1224	148	3379	3379	0	0	3379	3345	3203	95	4	37	1	5	34	33	1	0	0	0	3379	23	3356	3379	1640	1739	3203	1552	1651	95	56	39	4	2	2	37	10	27	1	0	1	5	3	2	34	17	17	23	13	10	3191	1546	1645	27	29	20	34	22	15	37	19	22	29
42	32200	85	42085032200	13385	2066409	3001	1351	1351	0	1351	1240	111	3001	3001	0	0	3001	2989	2943	18	4	15	1	8	12	12	0	0	0	0	3001	8	2993	3001	1375	1626	2943	1345	1598	18	10	8	4	2	2	15	7	8	1	0	1	8	3	5	12	8	4	8	2	6	2939	1344	1595	40	40	19	26	26	45	23	9	17	40
42	32300	85	42085032300	14966	57939000	3490	1401	1401	0	1401	1358	43	3490	3490	0	0	3490	3478	3453	13	0	8	0	4	12	10	2	0	0	0	3490	12	3478	3490	1705	1785	3453	1687	1766	13	7	6	0	0	0	8	2	6	0	0	0	4	1	3	12	8	4	12	5	7	3445	1683	1762	41	41	45	0	30	0	20	14	28	41
42	32400	85	42085032400	14542	127896872	6593	2746	2746	0	2746	2577	169	6593	6593	0	0	6593	6560	6505	26	7	9	0	13	33	32	1	0	0	0	6593	33	6560	6593	3275	3318	6505	3228	3277	26	14	12	7	6	1	9	2	7	0	0	0	13	7	6	33	18	15	33	16	17	6478	3215	3263	38	38	36	37	50	0	12	20	27	38
42	32501	85	42085032501	14964	253553888	6205	2539	2539	0	2539	2352	187	6205	6205	0	0	6205	6172	6148	12	2	7	0	3	33	33	0	0	0	0	6205	16	6189	6205	3053	3152	6148	3023	3125	12	6	6	2	1	1	7	3	4	0	0	0	3	1	2	33	19	14	16	7	9	6135	3017	3118	37	37	19	31	16	0	54	22	40	37
42	32502	85	42085032502	14965	111478876	2257	928	928	0	928	852	76	2257	2257	0	0	2257	2248	2241	0	2	1	2	2	9	7	2	0	0	0	2257	14	2243	2257	1119	1138	2241	1116	1125	0	0	0	2	0	2	1	0	1	2	1	1	2	0	2	9	2	7	14	5	9	2232	1111	1121	39	39	0	42	60	62	32	40	38	39
42	32601	85	42085032601	14659	168166537	6404	2519	2519	0	2519	2360	159	6404	6404	0	0	6404	6364	6289	32	12	20	1	10	40	40	0	0	0	0	6404	48	6356	6404	3142	3262	6289	3085	3204	32	12	20	12	4	8	20	13	7	1	0	1	10	7	3	40	21	19	48	29	19	6263	3067	3196	40	40	60	24	23	4	15	13	23	40
42	32602	85	42085032602	14665	57923764	4696	1650	1650	0	1650	1562	88	4696	4696	0	0	4696	4669	4255	393	7	6	2	6	27	27	0	0	0	0	4696	112	4584	4696	2824	1872	4255	2421	1834	393	382	11	7	4	3	6	1	5	2	0	2	6	2	4	27	14	13	112	103	9	4157	2325	1832	39	39	37	28	50	55	38	24	38	39
42	32701	85	42085032701	15558	79825167	4966	2091	2091	0	2091	2009	82	4966	4966	0	0	4966	4944	4844	74	3	13	0	10	22	21	1	0	0	0	4966	20	4946	4966	2408	2558	4844	2348	2496	74	37	37	3	2	1	13	4	9	0	0	0	10	4	6	22	13	9	20	8	12	4834	2344	2490	41	41	49	37	42	0	35	14	25	41
42	32702	85	42085032702	13519	53758291	2561	952	952	0	952	909	43	2561	2561	0	0	2561	2552	2503	22	8	5	1	13	9	8	1	0	0	0	2561	20	2541	2561	1278	1283	2503	1247	1256	22	14	8	8	4	4	5	2	3	1	0	1	13	7	6	9	4	5	20	10	10	2496	1244	1252	35	35	20	21	47	78	21	55	27	35
42	32800	85	42085032800	13882	109538568	5138	1862	1862	0	1862	1771	91	5138	5138	0	0	5138	5099	4825	231	2	34	3	4	39	36	3	0	0	0	5138	46	5092	5138	2764	2374	4825	2512	2313	231	205	26	2	2	0	34	21	13	3	1	2	4	2	2	39	21	18	46	34	12	4782	2479	2303	37	39	16	44	37	47	16	17	16	39
42	32900	85	42085032900	13117	3341691	3183	1424	1424	0	1424	1333	91	3183	3183	0	0	3183	3160	3083	31	1	38	3	4	23	23	0	0	0	0	3183	16	3167	3183	1474	1709	3083	1418	1665	31	19	12	1	0	1	38	20	18	3	1	2	4	2	2	23	14	9	16	7	9	3077	1417	1660	41	41	45	24	26	24	41	14	21	41
42	33000	85	42085033000	12555	3659696	4925	1370	1370	0	1370	1286	84	4925	4925	0	0	4925	4889	4796	32	4	50	0	7	36	35	1	0	0	0	4925	28	4897	4925	2381	2544	4796	2321	2475	32	20	12	4	1	3	50	21	29	0	0	0	7	1	6	36	17	19	28	18	10	4775	2306	2469	21	21	22	30	21	0	18	20	20	21
42	33100	85	42085033100	15855	142016762	4353	1677	1677	0	1677	1589	88	4353	4353	0	0	4353	4325	4294	12	2	12	4	1	28	28	0	0	0	0	4353	16	4337	4353	2176	2177	4294	2145	2149	12	6	6	2	1	1	12	3	9	4	2	2	1	1	0	28	18	10	16	11	5	4281	2135	2146	37	37	53	45	19	59	0	24	27	37
42	960100	87	42087960100	15175	240283342	3988	1956	1956	0	1956	1532	424	3988	3988	0	0	3988	3968	3940	3	0	17	0	8	20	20	0	0	0	0	3988	28	3960	3988	2012	1976	3940	1987	1953	3	2	1	0	0	0	17	7	10	0	0	0	8	6	2	20	10	10	28	14	14	3925	1980	1945	37	37	2	0	29	0	12	9	14	37
42	960200	87	42087960200	15931	85871274	3852	1523	1523	0	1523	1403	120	3852	3852	0	0	3852	3840	3804	14	5	16	0	1	12	12	0	0	0	0	3852	8	3844	3852	1884	1968	3804	1864	1940	14	8	6	5	2	3	16	5	11	0	0	0	1	1	0	12	4	8	8	4	4	3799	1861	1938	37	38	11	29	34	0	7	18	13	38
42	960300	87	42087960300	14459	127838993	5076	1793	1793	0	1793	1647	146	5076	5076	0	0	5076	5058	5008	36	2	4	0	8	18	18	0	0	0	0	5076	17	5059	5076	2380	2696	5008	2348	2660	36	16	20	2	1	1	4	0	4	0	0	0	8	3	5	18	12	6	17	5	12	5000	2346	2654	34	35	9	68	11	0	17	14	15	35
42	960400	87	42087960400	13888	128159671	3030	1485	1485	0	1485	1181	304	3030	3030	0	0	3030	3019	2999	10	0	3	0	7	11	11	0	0	0	0	3030	16	3014	3030	1469	1561	2999	1455	1544	10	7	3	0	0	0	3	1	2	0	0	0	7	2	5	11	4	7	16	6	10	2991	1451	1540	38	38	23	0	37	0	24	12	24	39
42	960500	87	42087960500	13887	174639742	3724	1749	1749	0	1749	1454	295	3724	3724	0	0	3724	3715	3705	6	0	3	0	1	9	9	0	0	0	0	3724	6	3718	3724	1834	1890	3705	1828	1877	6	2	4	0	0	0	3	1	2	0	0	0	1	1	0	9	2	7	6	1	5	3700	1828	1872	39	39	7	0	29	0	6	23	21	39
42	960600	87	42087960600	15621	104334707	5397	2343	2343	0	2343	2194	149	5397	5397	0	0	5397	5376	5325	24	10	12	0	5	21	21	0	0	0	0	5397	24	5373	5397	2675	2722	5325	2631	2694	24	14	10	10	7	3	12	7	5	0	0	0	5	3	2	21	13	8	24	15	9	5313	2624	2689	40	40	26	24	31	0	31	17	46	40
42	960700	87	42087960700	12964	1178297	2503	1262	1262	0	1262	1142	120	2503	2503	0	0	2503	2480	2426	25	6	12	1	10	23	22	1	0	0	0	2503	26	2477	2503	1116	1387	2426	1073	1353	25	17	8	6	0	6	12	5	7	1	1	0	10	5	5	23	15	8	26	12	14	2410	1066	1344	37	37	30	40	27	42	25	12	25	37
42	960800	87	42087960800	12965	2103198	4027	2003	2003	0	2003	1742	261	4027	4027	0	0	4027	4000	3915	48	11	3	1	22	27	26	1	0	0	0	4027	65	3962	4027	1897	2130	3915	1839	2076	48	31	17	11	8	3	3	1	2	1	0	1	22	7	15	27	11	16	65	34	31	3882	1820	2062	35	35	39	25	13	6	12	12	17	35
42	960900	87	42087960900	12966	1936459	2468	1250	1250	0	1250	1139	111	2468	2468	0	0	2468	2459	2433	13	1	11	0	1	9	9	0	0	0	0	2468	11	2457	2468	1076	1392	2433	1057	1376	13	9	4	1	1	0	11	5	6	0	0	0	1	1	0	9	3	6	11	5	6	2422	1052	1370	44	44	41	27	26	0	58	37	29	44
42	961000	87	42087961000	12203	2759397	2144	983	983	0	983	919	64	2144	2144	0	0	2144	2137	2127	7	0	3	0	0	7	7	0	0	0	0	2144	7	2137	2144	1041	1103	2127	1030	1097	7	5	2	0	0	0	3	0	3	0	0	0	0	0	0	7	6	1	7	4	3	2120	1026	1094	40	40	21	0	52	0	0	22	27	40
42	961100	87	42087961100	15863	80551972	7256	3161	3161	0	3161	2946	215	7256	7256	0	0	7256	7223	7136	22	1	46	0	18	33	32	1	0	0	0	7256	43	7213	7256	3480	3776	7136	3420	3716	22	9	13	1	0	1	46	23	23	0	0	0	18	11	7	33	17	16	43	21	22	7107	3406	3701	41	42	17	55	38	0	26	9	41	42
42	961200	87	42087961200	15930	117048858	3021	1237	1237	0	1237	1114	123	3021	3021	0	0	3021	3012	2985	18	2	5	0	2	9	9	0	0	0	0	3021	12	3009	3021	1556	1465	2985	1538	1447	18	7	11	2	1	1	5	2	3	0	0	0	2	2	0	9	6	3	12	6	6	2975	1534	1441	36	37	16	40	32	0	30	17	27	37
42	300101	89	42089300101	15987	64833201	2649	1270	1270	0	1270	925	345	2649	2649	0	0	2649	2613	2413	138	4	31	0	27	36	32	3	1	0	0	2649	103	2546	2649	1361	1288	2413	1245	1168	138	72	66	4	1	3	31	11	20	0	0	0	27	13	14	36	19	17	103	52	51	2340	1209	1131	36	36	32	45	30	0	32	16	35	36
42	300102	89	42089300102	15874	53868136	5686	2562	2562	0	2562	1955	607	5686	5686	0	0	5686	5569	4885	421	6	45	0	212	117	114	3	0	0	0	5686	463	5223	5686	2834	2852	4885	2448	2437	421	204	217	6	3	3	45	23	22	0	0	0	212	103	109	117	53	64	463	231	232	4690	2347	2343	35	36	28	40	30	0	30	20	26	36
42	300103	89	42089300103	15834	83749608	5809	3459	3459	0	3459	2018	1441	5809	5809	0	0	5809	5652	4913	460	19	106	1	153	157	144	11	2	0	0	5809	527	5282	5809	2987	2822	4913	2543	2370	460	229	231	19	9	10	106	43	63	1	0	1	153	73	80	157	90	67	527	276	251	4597	2375	2222	36	37	36	35	34	42	28	15	28	37
42	300200	89	42089300200	15006	200643008	9293	4709	4709	0	4709	3603	1106	9293	9293	0	0	9293	9146	8424	471	21	78	1	151	147	142	5	0	0	0	9293	424	8869	9293	4540	4753	8424	4107	4317	471	239	232	21	13	8	78	42	36	1	0	1	151	70	81	147	69	78	424	212	212	8212	3997	4215	39	40	31	43	39	25	23	31	28	40
42	300301	89	42089300301	14305	124523691	3583	3157	3157	0	3157	1416	1741	3583	3583	0	0	3583	3522	3240	168	11	22	7	74	61	60	1	0	0	0	3583	280	3303	3583	1788	1795	3240	1616	1624	168	86	82	11	7	4	22	10	12	7	2	5	74	37	37	61	30	31	280	147	133	3067	1525	1542	41	42	32	48	37	17	25	34	30	42
42	300302	89	42089300302	13889	97537586	11622	6219	6219	0	6219	3685	2534	11622	11622	0	0	11622	11069	7643	2216	32	132	4	1042	553	531	22	0	0	0	11622	2047	9575	11622	5726	5896	7643	3776	3867	2216	1098	1118	32	20	12	132	63	69	4	2	2	1042	491	551	553	276	277	2047	983	1064	6921	3426	3495	33	36	27	31	34	33	23	19	20	37
42	300303	89	42089300303	15633	130599795	6152	6199	6199	0	6199	2420	3779	6152	6152	0	0	6152	6061	5681	245	23	37	1	74	91	91	0	0	0	0	6152	312	5840	6152	3048	3104	5681	2819	2862	245	124	121	23	9	14	37	16	21	1	1	0	74	32	42	91	47	44	312	146	166	5491	2725	2766	39	40	28	39	38	51	27	20	28	41
42	300304	89	42089300304	15723	100062397	4983	2967	2967	0	2967	1661	1306	4983	4983	0	0	4983	4841	4310	352	12	47	1	119	142	142	0	0	0	0	4983	472	4511	4983	2528	2455	4310	2195	2115	352	183	169	12	6	6	47	12	35	1	1	0	119	53	66	142	78	64	472	222	250	4041	2061	1980	35	36	34	25	29	34	23	15	20	36
42	300401	89	42089300401	13121	50352534	3943	2047	2047	0	2047	1517	530	3943	3943	0	0	3943	3889	3710	87	3	33	4	52	54	48	6	0	0	0	3943	160	3783	3943	1976	1967	3710	1875	1835	87	42	45	3	2	1	33	12	21	4	1	3	52	17	35	54	27	27	160	73	87	3600	1821	1779	39	40	36	35	34	13	30	22	27	40
42	300402	89	42089300402	13099	38258584	5664	2203	2203	0	2203	1986	217	5664	5664	0	0	5664	5536	4956	307	11	95	3	164	128	114	10	4	0	0	5664	388	5276	5664	2779	2885	4956	2434	2522	307	141	166	11	7	4	95	48	47	3	2	1	164	77	87	128	70	58	388	179	209	4769	2349	2420	37	38	36	35	30	55	30	22	27	38
42	300403	89	42089300403	12636	76119069	5979	2744	2744	0	2744	2128	616	5979	5979	0	0	5979	5898	5485	201	18	72	7	115	81	71	10	0	0	0	5979	276	5703	5979	2936	3043	5485	2702	2783	201	103	98	18	8	10	72	26	46	7	4	3	115	53	62	81	40	41	276	141	135	5327	2618	2709	38	39	35	38	34	31	29	21	29	39
42	300500	89	42089300500	15402	60036786	5672	3028	3028	0	3028	2084	944	5672	5672	0	0	5672	5548	4979	319	25	54	1	170	124	116	8	0	0	0	5672	419	5253	5672	2832	2840	4979	2498	2481	319	146	173	25	12	13	54	23	31	1	1	0	170	88	82	124	64	60	419	208	211	4793	2403	2390	38	39	33	36	30	63	27	24	26	40
42	300600	89	42089300600	13122	4182113	4330	1779	1779	0	1779	1691	88	4330	4330	0	0	4330	4193	3769	249	8	70	1	96	137	125	12	0	0	0	4330	282	4048	4330	2097	2233	3769	1788	1981	249	142	107	8	6	2	70	31	39	1	0	1	96	49	47	137	81	56	282	138	144	3619	1717	1902	36	38	27	25	33	52	15	15	22	38
42	300700	89	42089300700	15626	3250550	5558	1552	1552	0	1552	1454	98	5558	5558	0	0	5558	5461	4912	369	14	84	0	82	97	92	5	0	0	0	5558	268	5290	5558	2475	3083	4912	2170	2742	369	185	184	14	6	8	84	38	46	0	0	0	82	37	45	97	39	58	268	125	143	4756	2090	2666	22	22	21	21	25	0	21	19	20	22
42	300800	89	42089300800	15627	4594050	5756	2630	2630	0	2630	2422	208	5756	5756	0	0	5756	5607	4985	371	12	109	0	130	149	134	14	1	0	0	5756	400	5356	5756	2675	3081	4985	2296	2689	371	184	187	12	5	7	109	63	46	0	0	0	130	65	65	149	62	87	400	202	198	4770	2180	2590	35	36	26	41	23	0	29	15	26	36
42	300900	89	42089300900	12702	13679930	5132	2131	2131	0	2131	2055	76	5132	5132	0	0	5132	5064	4648	225	10	101	0	80	68	67	1	0	0	0	5132	231	4901	5132	2535	2597	4648	2296	2352	225	109	116	10	4	6	101	51	50	0	0	0	80	38	42	68	37	31	231	106	125	4521	2234	2287	41	43	29	37	33	0	29	19	27	43
42	301000	89	42089301000	15509	71602546	9590	4166	4166	0	4166	3464	702	9590	9590	0	0	9590	9365	8108	765	17	140	2	333	225	202	20	3	0	0	9590	835	8755	9590	4718	4872	8108	4016	4092	765	371	394	17	9	8	140	60	80	2	1	1	333	160	173	225	101	124	835	405	430	7685	3814	3871	38	39	34	25	32	62	28	22	30	39
42	301100	89	42089301100	15992	99196277	8235	3299	3299	0	3299	2947	352	8235	8235	0	0	8235	8166	7817	200	8	82	4	55	69	66	3	0	0	0	8235	229	8006	8235	4158	4077	7817	3924	3893	200	127	73	8	4	4	82	38	44	4	2	2	55	27	28	69	36	33	229	122	107	7653	3835	3818	39	40	33	62	34	35	29	25	28	40
42	301201	89	42089301201	15399	62282684	10061	3905	3905	0	3905	3362	543	10061	10061	0	0	10061	9909	9174	486	15	104	2	128	152	141	11	0	0	0	10061	579	9482	10061	5081	4980	9174	4611	4563	486	247	239	15	9	6	104	50	54	2	1	1	128	78	50	152	85	67	579	295	284	8790	4426	4364	36	36	33	39	34	33	31	20	29	36
42	301202	89	42089301202	12322	34725022	4357	1688	1688	0	1688	1544	144	4357	4357	0	0	4357	4305	4139	100	4	40	1	21	52	49	3	0	0	0	4357	124	4233	4357	2119	2238	4139	2021	2118	100	51	49	4	1	3	40	14	26	1	0	1	21	8	13	52	24	28	124	64	60	4051	1970	2081	39	39	26	49	23	43	31	20	27	39
42	301203	89	42089301203	13095	58573080	5435	1974	1974	0	1974	1875	99	5435	5435	0	0	5435	5377	5251	59	4	21	0	42	58	52	6	0	0	0	5435	119	5316	5435	2754	2681	5251	2666	2585	59	34	25	4	0	4	21	6	15	0	0	0	42	27	15	58	21	37	119	59	60	5195	2638	2557	37	38	17	39	17	0	22	17	29	38
42	301301	89	42089301301	15037	80378417	6533	2824	2824	0	2824	2301	523	6533	6533	0	0	6533	6487	6296	120	13	37	0	21	46	42	4	0	0	0	6533	220	6313	6533	3214	3319	6296	3099	3197	120	61	59	13	5	8	37	15	22	0	0	0	21	12	9	46	22	24	220	115	105	6123	3011	3112	38	38	27	38	40	0	33	29	18	38
42	301302	89	42089301302	15038	62963182	2665	1069	1069	0	1069	941	128	2665	2665	0	0	2665	2643	2604	14	8	5	0	12	22	20	2	0	0	0	2665	37	2628	2665	1329	1336	2604	1296	1308	14	7	7	8	6	2	5	1	4	0	0	0	12	5	7	22	14	8	37	18	19	2581	1285	1296	39	39	36	25	41	0	32	10	31	39
42	200103	91	42091200103	15344	5288872	3541	1206	1206	0	1206	1189	17	3541	3541	0	0	3541	3527	3366	15	6	132	0	8	14	12	0	0	2	0	3541	43	3498	3541	1734	1807	3366	1652	1714	15	7	8	6	3	3	132	62	70	0	0	0	8	3	5	14	7	7	43	25	18	3333	1632	1701	45	45	42	41	49	0	38	33	37	45
